item_nbr,family,class,perishable,Price
2054291,BEVERAGES,1114.0,False,5.06
2054580,BEVERAGES,1120.0,False,8.92
2054635,BEVERAGES,1126.0,False,6.15
2057033,BEVERAGES,1126.0,False,5.08
2057442,BEVERAGES,1126.0,False,1.17
2058758,BEVERAGES,1136.0,False,4.88
2058764,BEVERAGES,1148.0,False,9.44
2058895,BEVERAGES,1148.0,False,6.15
2058907,BEVERAGES,1156.0,False,3.38
2059122,BEVERAGES,1148.0,False,3.07
2060787,BEVERAGES,1126.0,False,1.86
2060793,BEVERAGES,1142.0,False,3.32
2060910,BEVERAGES,1126.0,False,1.93
2061025,BEVERAGES,1126.0,False,10.88
2061033,BEVERAGES,1126.0,False,6.24
2061121,BEVERAGES,1148.0,False,4.17
2061214,BEVERAGES,1142.0,False,5.36
2061404,BEVERAGES,1120.0,False,8.68
2062477,BEVERAGES,1118.0,False,6.82
2072545,BEVERAGES,1124.0,False,2.27
2083837,BEVERAGES,1118.0,False,9.57
2083859,BEVERAGES,1118.0,False,8.0
2084278,BEVERAGES,1122.0,False,10.65
2087409,BEVERAGES,1132.0,False,3.66
2087933,BEVERAGES,1114.0,False,1.76
2087978,BEVERAGES,1114.0,False,6.26
2106464,BEVERAGES,1148.0,False,7.1
2110456,BEVERAGES,1120.0,False,10.27
2111684,BEVERAGES,1120.0,False,3.69
2112607,BEVERAGES,1118.0,False,6.13
2113343,BEVERAGES,1114.0,False,1.79
2121319,BEVERAGES,1124.0,False,1.99
2122676,BEVERAGES,1124.0,False,3.79
2122818,BEVERAGES,1154.0,False,10.74
2123036,BEVERAGES,1114.0,False,3.49
2123839,BEVERAGES,1122.0,False,8.59
2126944,BEVERAGES,1142.0,False,1.59
2127024,BEVERAGES,1118.0,False,9.69
2127069,BEVERAGES,1142.0,False,2.79
2127114,BEVERAGES,1152.0,False,9.76
2128628,BEVERAGES,1122.0,False,2.45
2128799,BEVERAGES,1148.0,False,5.66
2129616,BEVERAGES,1124.0,False,10.04
2134058,BEVERAGES,1124.0,False,10.05
2017583,BOOKS,5192.0,False,10.89
103665,BREAD/BAKERY,2712.0,True,2.75
153239,BREAD/BAKERY,2712.0,True,2.38
153395,BREAD/BAKERY,2704.0,True,0.09
153398,BREAD/BAKERY,2708.0,True,2.85
165718,BREAD/BAKERY,2718.0,True,1.97
215370,BREAD/BAKERY,2718.0,True,1.75
253103,BREAD/BAKERY,2712.0,True,1.42
260628,BREAD/BAKERY,2708.0,True,4.45
265279,BREAD/BAKERY,2718.0,True,0.91
269084,BREAD/BAKERY,2720.0,True,0.28
302952,BREAD/BAKERY,2712.0,True,3.63
310644,BREAD/BAKERY,2702.0,True,4.88
310647,BREAD/BAKERY,2708.0,True,3.51
311994,BREAD/BAKERY,2752.0,True,1.56
312113,BREAD/BAKERY,2720.0,True,0.85
315473,BREAD/BAKERY,2718.0,True,4.37
315474,BREAD/BAKERY,2718.0,True,2.49
359913,BREAD/BAKERY,2716.0,True,4.96
360313,BREAD/BAKERY,2702.0,True,2.82
360314,BREAD/BAKERY,2702.0,True,1.53
402299,BREAD/BAKERY,2718.0,True,1.5
409738,BREAD/BAKERY,2708.0,True,3.94
409739,BREAD/BAKERY,2708.0,True,3.88
414478,BREAD/BAKERY,2718.0,True,0.2
452212,BREAD/BAKERY,2702.0,True,4.33
459762,BREAD/BAKERY,2708.0,True,3.85
464385,BREAD/BAKERY,2718.0,True,0.57
502182,BREAD/BAKERY,2716.0,True,4.04
502331,BREAD/BAKERY,2702.0,True,0.71
511172,BREAD/BAKERY,2712.0,True,2.31
552050,BREAD/BAKERY,2716.0,True,0.15
559044,BREAD/BAKERY,2716.0,True,1.63
559493,BREAD/BAKERY,2702.0,True,4.81
559494,BREAD/BAKERY,2708.0,True,4.67
564287,BREAD/BAKERY,2718.0,True,3.32
564288,BREAD/BAKERY,2718.0,True,3.42
594045,BREAD/BAKERY,2718.0,True,1.73
660310,BREAD/BAKERY,2752.0,True,0.58
660311,BREAD/BAKERY,2752.0,True,3.52
660312,BREAD/BAKERY,2752.0,True,1.49
660318,BREAD/BAKERY,2756.0,True,3.14
660319,BREAD/BAKERY,2756.0,True,0.86
660320,BREAD/BAKERY,2756.0,True,4.7
660321,BREAD/BAKERY,2756.0,True,4.92
660323,BREAD/BAKERY,2756.0,True,2.1
679602,BREAD/BAKERY,2712.0,True,0.63
679603,BREAD/BAKERY,2712.0,True,1.48
679604,BREAD/BAKERY,2712.0,True,3.44
696183,BREAD/BAKERY,2702.0,True,2.08
724360,BREAD/BAKERY,2722.0,True,3.77
724403,BREAD/BAKERY,2722.0,True,1.34
736128,BREAD/BAKERY,2722.0,True,4.59
809882,BREAD/BAKERY,2708.0,True,3.03
823245,BREAD/BAKERY,2708.0,True,4.77
830806,BREAD/BAKERY,2716.0,True,1.34
841197,BREAD/BAKERY,2708.0,True,1.23
847894,BREAD/BAKERY,2708.0,True,1.41
857324,BREAD/BAKERY,2750.0,True,2.36
857327,BREAD/BAKERY,2752.0,True,4.51
857331,BREAD/BAKERY,2756.0,True,2.07
857332,BREAD/BAKERY,2756.0,True,1.53
858872,BREAD/BAKERY,2704.0,True,0.08
871511,BREAD/BAKERY,2750.0,True,3.99
871512,BREAD/BAKERY,2752.0,True,3.97
871513,BREAD/BAKERY,2756.0,True,2.27
871514,BREAD/BAKERY,2784.0,True,2.99
888682,BREAD/BAKERY,2752.0,True,0.62
888689,BREAD/BAKERY,2752.0,True,3.63
913526,BREAD/BAKERY,2722.0,True,1.45
983310,BREAD/BAKERY,2708.0,True,3.55
986193,BREAD/BAKERY,2702.0,True,4.48
1033395,BREAD/BAKERY,2702.0,True,3.03
1038937,BREAD/BAKERY,2704.0,True,1.88
1038945,BREAD/BAKERY,2708.0,True,1.72
1038946,BREAD/BAKERY,2708.0,True,2.05
1038950,BREAD/BAKERY,2712.0,True,1.45
1038952,BREAD/BAKERY,2714.0,True,3.65
1038953,BREAD/BAKERY,2714.0,True,3.11
1038954,BREAD/BAKERY,2714.0,True,0.87
1038962,BREAD/BAKERY,2718.0,True,0.76
1045449,BREAD/BAKERY,2708.0,True,3.55
1072173,BREAD/BAKERY,2708.0,True,3.12
1087467,BREAD/BAKERY,2708.0,True,1.31
1089843,BREAD/BAKERY,2712.0,True,2.66
1089844,BREAD/BAKERY,2712.0,True,3.63
1089845,BREAD/BAKERY,2712.0,True,2.07
1089846,BREAD/BAKERY,2712.0,True,4.65
1092008,BREAD/BAKERY,2712.0,True,4.82
1149579,BREAD/BAKERY,2708.0,True,0.1
1179117,BREAD/BAKERY,2708.0,True,4.95
1179119,BREAD/BAKERY,2708.0,True,0.21
1179579,BREAD/BAKERY,2714.0,True,0.2
1179580,BREAD/BAKERY,2714.0,True,1.07
1179581,BREAD/BAKERY,2716.0,True,1.52
1210038,BREAD/BAKERY,2702.0,True,1.08
1279049,BREAD/BAKERY,2708.0,True,0.66
1294665,BREAD/BAKERY,2756.0,True,2.72
1303141,BREAD/BAKERY,2714.0,True,1.87
1309245,BREAD/BAKERY,2786.0,True,3.84
1309246,BREAD/BAKERY,2786.0,True,0.16
1309560,BREAD/BAKERY,2716.0,True,1.48
1313222,BREAD/BAKERY,2714.0,True,4.01
1313223,BREAD/BAKERY,2714.0,True,3.09
1321497,BREAD/BAKERY,2714.0,True,3.88
1323985,BREAD/BAKERY,2782.0,True,0.44
1333307,BREAD/BAKERY,2786.0,True,1.36
1349068,BREAD/BAKERY,2702.0,True,4.01
1363876,BREAD/BAKERY,2716.0,True,1.61
1402024,BREAD/BAKERY,2750.0,True,3.63
1402032,BREAD/BAKERY,2752.0,True,2.42
1402040,BREAD/BAKERY,2756.0,True,3.06
1402041,BREAD/BAKERY,2756.0,True,0.87
1402045,BREAD/BAKERY,2756.0,True,3.85
1415679,BREAD/BAKERY,2716.0,True,4.2
1453122,BREAD/BAKERY,2718.0,True,1.83
1453123,BREAD/BAKERY,2718.0,True,4.07
1453124,BREAD/BAKERY,2718.0,True,1.58
1454707,BREAD/BAKERY,2718.0,True,2.67
1454708,BREAD/BAKERY,2718.0,True,2.45
1457840,BREAD/BAKERY,2786.0,True,4.0
1916577,BREAD/BAKERY,2702.0,True,1.18
1916578,BREAD/BAKERY,2712.0,True,3.96
1916579,BREAD/BAKERY,2712.0,True,1.58
1932980,BREAD/BAKERY,2708.0,True,0.81
1940454,BREAD/BAKERY,2712.0,True,4.27
1940466,BREAD/BAKERY,2702.0,True,0.27
1958713,BREAD/BAKERY,2718.0,True,1.61
1963740,BREAD/BAKERY,2718.0,True,2.92
1973454,BREAD/BAKERY,2718.0,True,2.05
1973543,BREAD/BAKERY,2718.0,True,1.26
1973587,BREAD/BAKERY,2718.0,True,4.18
1978835,BREAD/BAKERY,2708.0,True,2.36
1989798,BREAD/BAKERY,2708.0,True,3.42
1998005,BREAD/BAKERY,2702.0,True,2.97
1533338,CELEBRATION,5322.0,False,7.28
1533357,CELEBRATION,5322.0,False,7.29
1533358,CELEBRATION,5322.0,False,5.51
1533364,CELEBRATION,5322.0,False,7.92
1533365,CELEBRATION,5322.0,False,6.28
1576262,CELEBRATION,5324.0,False,7.71
1576263,CELEBRATION,5324.0,False,3.45
1576265,CELEBRATION,5324.0,False,6.24
1576285,CELEBRATION,5324.0,False,3.53
1576312,CELEBRATION,5324.0,False,7.93
1576313,CELEBRATION,5324.0,False,5.31
1576314,CELEBRATION,5324.0,False,7.2
1576315,CELEBRATION,5324.0,False,4.45
1576316,CELEBRATION,5324.0,False,3.6
1576317,CELEBRATION,5324.0,False,5.06
1576318,CELEBRATION,5324.0,False,4.55
1576321,CELEBRATION,5324.0,False,5.91
1576322,CELEBRATION,5324.0,False,3.37
1576323,CELEBRATION,5324.0,False,5.08
1576324,CELEBRATION,5324.0,False,5.55
1576325,CELEBRATION,5324.0,False,5.3
1576326,CELEBRATION,5324.0,False,6.61
1576327,CELEBRATION,5324.0,False,5.63
1576328,CELEBRATION,5324.0,False,5.85
1576329,CELEBRATION,5324.0,False,6.79
1576330,CELEBRATION,5324.0,False,6.11
1576332,CELEBRATION,5324.0,False,7.0
1717134,CELEBRATION,5308.0,False,4.31
1765164,CELEBRATION,5325.0,False,7.44
1963404,CELEBRATION,5308.0,False,6.77
1963459,CELEBRATION,5308.0,False,6.42
103501,CLEANING,3008.0,False,0.8
108786,CLEANING,3044.0,False,1.38
108952,CLEANING,3024.0,False,1.99
115267,CLEANING,3034.0,False,2.12
116311,CLEANING,3090.0,False,0.81
119023,CLEANING,3026.0,False,1.44
119024,CLEANING,3026.0,False,1.92
119026,CLEANING,3026.0,False,0.4
119187,CLEANING,3044.0,False,2.54
119191,CLEANING,3044.0,False,1.03
119193,CLEANING,3044.0,False,0.59
122425,CLEANING,3020.0,False,5.65
153078,CLEANING,3008.0,False,5.23
158788,CLEANING,3044.0,False,1.42
158789,CLEANING,3044.0,False,6.23
158956,CLEANING,3038.0,False,5.84
159242,CLEANING,3026.0,False,6.61
164647,CLEANING,3032.0,False,2.13
168927,CLEANING,3026.0,False,0.89
168930,CLEANING,3026.0,False,0.06
168931,CLEANING,3026.0,False,0.01
169101,CLEANING,3044.0,False,6.96
169104,CLEANING,3044.0,False,5.68
171890,CLEANING,3004.0,False,2.1
176411,CLEANING,3016.0,False,0.31
208498,CLEANING,3044.0,False,5.19
209085,CLEANING,3026.0,False,4.14
214381,CLEANING,3032.0,False,4.51
214859,CLEANING,3032.0,False,0.08
214860,CLEANING,3032.0,False,2.01
214862,CLEANING,3034.0,False,3.82
218726,CLEANING,3044.0,False,4.16
218728,CLEANING,3044.0,False,2.93
221506,CLEANING,3046.0,False,3.03
224081,CLEANING,3022.0,False,5.51
226126,CLEANING,3018.0,False,0.72
252970,CLEANING,3008.0,False,6.93
252972,CLEANING,3008.0,False,6.84
258376,CLEANING,3044.0,False,0.23
258537,CLEANING,3038.0,False,4.6
264299,CLEANING,3032.0,False,1.4
264300,CLEANING,3032.0,False,2.64
264452,CLEANING,3024.0,False,2.73
264751,CLEANING,3032.0,False,6.06
264752,CLEANING,3034.0,False,3.92
264753,CLEANING,3034.0,False,1.06
265700,CLEANING,3090.0,False,6.96
268440,CLEANING,3026.0,False,3.66
268443,CLEANING,3026.0,False,6.12
268446,CLEANING,3026.0,False,2.06
268623,CLEANING,3044.0,False,5.14
269286,CLEANING,3014.0,False,4.47
269287,CLEANING,3014.0,False,4.8
275823,CLEANING,3018.0,False,6.44
275826,CLEANING,3018.0,False,6.42
302824,CLEANING,3008.0,False,6.91
307740,CLEANING,3015.0,False,5.92
308766,CLEANING,3026.0,False,2.87
308916,CLEANING,3004.0,False,5.13
308924,CLEANING,3004.0,False,5.3
311954,CLEANING,3006.0,False,1.99
314393,CLEANING,3032.0,False,2.26
314570,CLEANING,3024.0,False,5.76
314879,CLEANING,3034.0,False,0.59
314880,CLEANING,3034.0,False,3.88
314881,CLEANING,3034.0,False,1.46
317147,CLEANING,3014.0,False,1.37
318847,CLEANING,3026.0,False,3.91
321798,CLEANING,3010.0,False,0.07
322094,CLEANING,3020.0,False,4.31
322095,CLEANING,3020.0,False,5.5
324206,CLEANING,3022.0,False,4.15
352513,CLEANING,3012.0,False,1.19
358231,CLEANING,3038.0,False,4.82
358232,CLEANING,3038.0,False,3.97
358561,CLEANING,3004.0,False,5.26
358564,CLEANING,3004.0,False,2.3
363895,CLEANING,3020.0,False,2.23
364413,CLEANING,3032.0,False,5.5
365264,CLEANING,3090.0,False,1.23
371130,CLEANING,3046.0,False,4.39
371437,CLEANING,3020.0,False,5.36
371438,CLEANING,3020.0,False,1.6
401911,CLEANING,3012.0,False,0.82
402136,CLEANING,3008.0,False,4.77
406965,CLEANING,3015.0,False,6.77
407608,CLEANING,3044.0,False,6.75
407769,CLEANING,3024.0,False,2.45
411487,CLEANING,3046.0,False,1.45
413986,CLEANING,3032.0,False,6.52
413987,CLEANING,3034.0,False,4.65
414888,CLEANING,3090.0,False,6.74
417763,CLEANING,3026.0,False,6.27
417765,CLEANING,3026.0,False,4.96
428488,CLEANING,3030.0,False,3.47
452078,CLEANING,3008.0,False,4.78
452079,CLEANING,3008.0,False,1.24
456875,CLEANING,3015.0,False,0.03
457688,CLEANING,3038.0,False,1.05
458029,CLEANING,3004.0,False,1.98
463458,CLEANING,3020.0,False,5.09
463598,CLEANING,3024.0,False,4.21
463816,CLEANING,3018.0,False,4.85
463901,CLEANING,3034.0,False,1.03
463903,CLEANING,3034.0,False,1.8
464940,CLEANING,3090.0,False,0.55
467808,CLEANING,3026.0,False,5.9
470624,CLEANING,3046.0,False,6.83
470625,CLEANING,3046.0,False,1.81
470760,CLEANING,3004.0,False,1.37
470762,CLEANING,3004.0,False,0.4
507927,CLEANING,3004.0,False,0.11
508069,CLEANING,3026.0,False,4.56
513853,CLEANING,3034.0,False,4.3
513855,CLEANING,3034.0,False,1.9
514757,CLEANING,3090.0,False,3.48
522721,CLEANING,3016.0,False,6.56
546043,CLEANING,3005.0,False,6.08
551893,CLEANING,3008.0,False,5.74
563654,CLEANING,3034.0,False,4.84
567517,CLEANING,3026.0,False,0.96
570922,CLEANING,3020.0,False,4.39
572838,CLEANING,3022.0,False,4.87
574898,CLEANING,3018.0,False,2.23
581078,CLEANING,3038.0,False,6.25
586823,CLEANING,3046.0,False,2.92
586824,CLEANING,3090.0,False,5.08
587156,CLEANING,3026.0,False,5.14
587186,CLEANING,3026.0,False,5.56
608035,CLEANING,3044.0,False,6.97
638240,CLEANING,3020.0,False,1.15
648313,CLEANING,3020.0,False,3.05
655427,CLEANING,3020.0,False,4.55
658608,CLEANING,3004.0,False,1.54
658609,CLEANING,3004.0,False,5.95
668752,CLEANING,3016.0,False,4.53
668753,CLEANING,3016.0,False,6.32
668754,CLEANING,3016.0,False,4.67
682321,CLEANING,3028.0,False,1.16
682884,CLEANING,3004.0,False,6.08
686036,CLEANING,3026.0,False,3.46
691945,CLEANING,3026.0,False,1.18
692104,CLEANING,3014.0,False,2.02
692105,CLEANING,3014.0,False,1.38
692106,CLEANING,3014.0,False,0.2
716241,CLEANING,3020.0,False,6.17
716242,CLEANING,3020.0,False,5.89
716245,CLEANING,3020.0,False,2.19
738219,CLEANING,3026.0,False,3.34
740713,CLEANING,3032.0,False,3.74
740714,CLEANING,3032.0,False,5.81
740722,CLEANING,3026.0,False,4.64
740723,CLEANING,3026.0,False,7.0
743494,CLEANING,3022.0,False,2.05
751759,CLEANING,3014.0,False,5.49
757888,CLEANING,3032.0,False,6.27
757889,CLEANING,3032.0,False,5.84
759890,CLEANING,3016.0,False,3.52
759893,CLEANING,3032.0,False,4.06
762405,CLEANING,3030.0,False,4.09
769312,CLEANING,3020.0,False,4.13
769314,CLEANING,3020.0,False,0.21
771156,CLEANING,3034.0,False,4.97
771157,CLEANING,3034.0,False,4.6
787426,CLEANING,3014.0,False,1.14
788172,CLEANING,3004.0,False,4.01
789223,CLEANING,3046.0,False,1.93
789224,CLEANING,3046.0,False,2.17
793341,CLEANING,3020.0,False,1.69
796394,CLEANING,3046.0,False,1.94
796395,CLEANING,3046.0,False,6.88
796396,CLEANING,3046.0,False,0.84
800958,CLEANING,3022.0,False,2.03
801217,CLEANING,3034.0,False,5.2
801934,CLEANING,3016.0,False,0.53
803101,CLEANING,3060.0,False,0.51
812725,CLEANING,3040.0,False,5.8
812726,CLEANING,3034.0,False,6.79
829414,CLEANING,3046.0,False,5.43
830624,CLEANING,3032.0,False,0.64
830625,CLEANING,3032.0,False,1.62
841607,CLEANING,3024.0,False,5.99
841612,CLEANING,3038.0,False,1.37
841614,CLEANING,3038.0,False,0.08
844793,CLEANING,3034.0,False,2.41
844795,CLEANING,3034.0,False,1.1
846565,CLEANING,3014.0,False,5.45
848953,CLEANING,3016.0,False,3.64
850542,CLEANING,3029.0,False,6.27
850545,CLEANING,3035.0,False,0.35
852110,CLEANING,3038.0,False,0.51
852620,CLEANING,3024.0,False,5.78
853195,CLEANING,3014.0,False,2.54
853196,CLEANING,3014.0,False,2.03
859932,CLEANING,3022.0,False,1.15
864288,CLEANING,3044.0,False,6.82
867850,CLEANING,3034.0,False,2.13
874990,CLEANING,3008.0,False,4.12
877513,CLEANING,3020.0,False,5.09
877514,CLEANING,3020.0,False,0.21
883336,CLEANING,3020.0,False,5.08
911871,CLEANING,3020.0,False,6.78
911989,CLEANING,3038.0,False,5.95
911990,CLEANING,3038.0,False,3.17
913363,CLEANING,3038.0,False,6.18
913364,CLEANING,3038.0,False,6.48
913521,CLEANING,3046.0,False,0.11
916885,CLEANING,3024.0,False,0.24
916886,CLEANING,3024.0,False,2.28
916887,CLEANING,3024.0,False,6.01
928477,CLEANING,3046.0,False,2.56
932281,CLEANING,3024.0,False,1.46
937953,CLEANING,3020.0,False,0.6
938125,CLEANING,3004.0,False,3.23
938126,CLEANING,3004.0,False,0.35
938129,CLEANING,3004.0,False,4.82
938436,CLEANING,3034.0,False,0.78
940585,CLEANING,3010.0,False,5.06
940590,CLEANING,3016.0,False,5.49
940591,CLEANING,3016.0,False,5.56
940592,CLEANING,3016.0,False,4.19
940616,CLEANING,3028.0,False,6.15
940638,CLEANING,3040.0,False,0.35
949296,CLEANING,3020.0,False,1.53
949297,CLEANING,3020.0,False,4.12
949298,CLEANING,3020.0,False,3.84
949299,CLEANING,3020.0,False,1.91
949629,CLEANING,3034.0,False,0.48
953404,CLEANING,3046.0,False,2.74
953413,CLEANING,3046.0,False,3.71
953609,CLEANING,3046.0,False,4.01
959500,CLEANING,3034.0,False,0.34
959502,CLEANING,3040.0,False,3.35
962600,CLEANING,3004.0,False,0.06
962601,CLEANING,3004.0,False,6.54
977007,CLEANING,3034.0,False,5.96
979195,CLEANING,3028.0,False,6.64
979196,CLEANING,3028.0,False,3.61
979197,CLEANING,3028.0,False,6.99
979199,CLEANING,3028.0,False,6.03
982726,CLEANING,3018.0,False,3.09
982727,CLEANING,3018.0,False,0.35
987768,CLEANING,3032.0,False,2.47
987769,CLEANING,3032.0,False,6.05
999545,CLEANING,3026.0,False,4.95
999546,CLEANING,3026.0,False,5.86
999547,CLEANING,3026.0,False,6.74
1004545,CLEANING,3028.0,False,6.21
1009997,CLEANING,3024.0,False,4.18
1009998,CLEANING,3024.0,False,0.95
1012473,CLEANING,3008.0,False,6.85
1016067,CLEANING,3014.0,False,1.61
1017791,CLEANING,3034.0,False,1.2
1021281,CLEANING,3034.0,False,0.15
1024975,CLEANING,3038.0,False,1.96
1024976,CLEANING,3038.0,False,2.29
1036317,CLEANING,3018.0,False,0.86
1036320,CLEANING,3040.0,False,5.92
1037412,CLEANING,3046.0,False,4.89
1039087,CLEANING,3020.0,False,1.3
1047394,CLEANING,3046.0,False,3.25
1047395,CLEANING,3046.0,False,5.27
1047396,CLEANING,3046.0,False,4.15
1050370,CLEANING,3018.0,False,1.71
1057490,CLEANING,3046.0,False,3.86
1057491,CLEANING,3046.0,False,1.43
1057495,CLEANING,3046.0,False,1.55
1057498,CLEANING,3046.0,False,5.1
1057515,CLEANING,3046.0,False,2.38
1058820,CLEANING,3004.0,False,1.34
1075891,CLEANING,3018.0,False,4.12
1079214,CLEANING,3022.0,False,5.27
1079215,CLEANING,3022.0,False,0.74
1079220,CLEANING,3022.0,False,0.84
1079254,CLEANING,3020.0,False,0.27
1079257,CLEANING,3030.0,False,5.06
1079258,CLEANING,3030.0,False,1.74
1079331,CLEANING,3020.0,False,5.29
1082578,CLEANING,3028.0,False,4.09
1085686,CLEANING,3040.0,False,4.15
1089044,CLEANING,3020.0,False,3.91
1089045,CLEANING,3020.0,False,5.99
1089046,CLEANING,3020.0,False,2.69
1090419,CLEANING,3046.0,False,4.43
1104650,CLEANING,3044.0,False,5.36
1106968,CLEANING,3034.0,False,5.96
1111202,CLEANING,3030.0,False,2.94
1112839,CLEANING,3038.0,False,6.97
1112840,CLEANING,3038.0,False,4.64
1114749,CLEANING,3040.0,False,4.54
1114754,CLEANING,3030.0,False,1.34
1114903,CLEANING,3034.0,False,0.95
1114914,CLEANING,3038.0,False,6.45
1119216,CLEANING,3046.0,False,2.15
1119217,CLEANING,3046.0,False,3.98
1121513,CLEANING,3020.0,False,4.77
1121514,CLEANING,3020.0,False,3.02
1121515,CLEANING,3020.0,False,2.1
1147017,CLEANING,3040.0,False,4.37
1149225,CLEANING,3040.0,False,1.15
1150362,CLEANING,3004.0,False,5.86
1152017,CLEANING,3034.0,False,6.89
1152464,CLEANING,3014.0,False,0.25
1159597,CLEANING,3038.0,False,4.72
1159598,CLEANING,3038.0,False,6.17
1162761,CLEANING,3030.0,False,0.57
1168684,CLEANING,3030.0,False,5.29
1168738,CLEANING,3034.0,False,5.27
1168741,CLEANING,3018.0,False,5.69
1172015,CLEANING,3040.0,False,2.83
1173210,CLEANING,3040.0,False,3.54
1178691,CLEANING,3020.0,False,3.58
1178692,CLEANING,3020.0,False,4.89
1178696,CLEANING,3020.0,False,1.72
1178697,CLEANING,3020.0,False,2.41
1213906,CLEANING,3032.0,False,0.41
1214325,CLEANING,3032.0,False,2.77
1222575,CLEANING,3020.0,False,6.3
1228300,CLEANING,3044.0,False,5.8
1260238,CLEANING,3034.0,False,5.91
1280677,CLEANING,3046.0,False,5.72
1281780,CLEANING,3024.0,False,6.63
1282207,CLEANING,3020.0,False,0.64
1298766,CLEANING,3018.0,False,3.11
1302670,CLEANING,3060.0,False,3.26
1304243,CLEANING,3024.0,False,2.94
1306196,CLEANING,3020.0,False,3.44
1306197,CLEANING,3020.0,False,5.17
1306198,CLEANING,3020.0,False,3.92
1306199,CLEANING,3020.0,False,1.78
1309856,CLEANING,3020.0,False,3.53
1310076,CLEANING,3004.0,False,2.89
1310081,CLEANING,3004.0,False,1.1
1314549,CLEANING,3028.0,False,2.77
1316461,CLEANING,3012.0,False,5.85
1320180,CLEANING,3046.0,False,0.79
1321332,CLEANING,3020.0,False,5.92
1323011,CLEANING,3008.0,False,1.8
1324845,CLEANING,3020.0,False,3.11
1324851,CLEANING,3020.0,False,0.83
1325324,CLEANING,3020.0,False,2.17
1325325,CLEANING,3020.0,False,0.29
1325330,CLEANING,3020.0,False,0.93
1328471,CLEANING,3016.0,False,1.1
1335305,CLEANING,3040.0,False,2.92
1346410,CLEANING,3032.0,False,5.12
1346625,CLEANING,3008.0,False,3.98
1346626,CLEANING,3008.0,False,6.0
1346627,CLEANING,3008.0,False,0.27
1346628,CLEANING,3008.0,False,5.23
1346629,CLEANING,3008.0,False,4.4
1346630,CLEANING,3008.0,False,4.38
1346631,CLEANING,3008.0,False,4.09
1346632,CLEANING,3008.0,False,3.09
1346636,CLEANING,3008.0,False,2.48
1346637,CLEANING,3008.0,False,1.91
1346638,CLEANING,3008.0,False,2.89
1346643,CLEANING,3040.0,False,2.44
1348487,CLEANING,3044.0,False,5.9
1352751,CLEANING,3004.0,False,3.28
1352754,CLEANING,3004.0,False,2.05
1352758,CLEANING,3004.0,False,1.27
1353969,CLEANING,3020.0,False,5.89
1373976,CLEANING,3014.0,False,1.28
1394348,CLEANING,3008.0,False,4.42
1394349,CLEANING,3008.0,False,5.77
1397067,CLEANING,3032.0,False,5.1
1397068,CLEANING,3032.0,False,3.15
1400328,CLEANING,3016.0,False,5.91
1400329,CLEANING,3016.0,False,3.93
1400330,CLEANING,3016.0,False,1.95
1400331,CLEANING,3016.0,False,5.76
1400332,CLEANING,3016.0,False,5.03
1400334,CLEANING,3016.0,False,2.09
1402017,CLEANING,3034.0,False,5.31
1402545,CLEANING,3016.0,False,2.45
1412519,CLEANING,3030.0,False,0.89
1416362,CLEANING,3034.0,False,5.48
1418259,CLEANING,3006.0,False,6.41
1418484,CLEANING,3008.0,False,3.56
1422222,CLEANING,3020.0,False,3.04
1442157,CLEANING,3026.0,False,4.92
1447815,CLEANING,3014.0,False,6.39
1447817,CLEANING,3014.0,False,3.89
1455790,CLEANING,3040.0,False,0.77
1459067,CLEANING,3046.0,False,6.8
1459514,CLEANING,3034.0,False,0.46
1459515,CLEANING,3034.0,False,5.78
1460018,CLEANING,3034.0,False,6.91
1460019,CLEANING,3034.0,False,5.97
1460020,CLEANING,3034.0,False,6.45
1460021,CLEANING,3034.0,False,5.68
1466819,CLEANING,3018.0,False,3.27
1909408,CLEANING,3038.0,False,2.48
1909409,CLEANING,3038.0,False,4.1
1913230,CLEANING,3020.0,False,0.49
1913257,CLEANING,3032.0,False,3.75
1913258,CLEANING,3032.0,False,2.89
1924661,CLEANING,3018.0,False,4.2
1924662,CLEANING,3018.0,False,6.75
1943149,CLEANING,3032.0,False,4.9
1950703,CLEANING,3030.0,False,4.81
1956062,CLEANING,3022.0,False,2.63
1959817,CLEANING,3040.0,False,2.55
1961606,CLEANING,3018.0,False,1.92
1963561,CLEANING,3004.0,False,3.17
1963591,CLEANING,3004.0,False,2.38
1963838,CLEANING,3024.0,False,5.46
1965074,CLEANING,3060.0,False,6.09
1965539,CLEANING,3018.0,False,6.97
1965732,CLEANING,3020.0,False,6.78
1968938,CLEANING,3038.0,False,0.12
1980590,CLEANING,3040.0,False,2.11
1987893,CLEANING,3014.0,False,0.35
1988467,CLEANING,3044.0,False,4.48
1992914,CLEANING,3040.0,False,3.12
1993091,CLEANING,3040.0,False,6.71
1997781,CLEANING,3010.0,False,2.14
1999775,CLEANING,3046.0,False,2.72
2001183,CLEANING,3040.0,False,6.51
2001209,CLEANING,3040.0,False,1.6
2002465,CLEANING,3040.0,False,0.49
2004673,CLEANING,3020.0,False,0.26
2004738,CLEANING,3024.0,False,0.81
2005731,CLEANING,3040.0,False,6.95
2007505,CLEANING,3060.0,False,3.38
2008562,CLEANING,3020.0,False,1.94
2008589,CLEANING,3015.0,False,4.04
2011927,CLEANING,3040.0,False,3.48
2011934,CLEANING,3040.0,False,3.97
2012385,CLEANING,3010.0,False,6.18
